# Strom: 2.69 A
# Magnetfeld: -285 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
210;3261
211;3231
212;3221
213;3212
214;3160
215;3109
216;3069
217;3029
218;2968
219;2907
220;2878
221;2850
222;2803
223;2757
224;2732
225;2708
226;2689
227;2670
228;2587
229;2504
230;2413
231;2322
232;2235
233;2149
234;2038
235;1927
236;1849
237;1772
238;1690
239;1609
240;1538
241;1468
242;1419
243;1370
244;1303
245;1237
246;1225
247;1214
248;1132
249;1050
250;1062
251;1075
252;1040
253;1006
254;1009
255;1013
256;967
257;921
258;945
259;970
260;963
261;957
262;929
263;901
264;902
265;904
266;891
267;879
268;875
269;871
270;862
271;853
272;861
273;870
274;878
275;886
276;857
277;828
278;860
279;893
280;903
281;913
282;905
283;897
284;901
285;906
286;912
287;919
288;930
289;942
290;969
291;997
292;1012
293;1028
294;1047
295;1066
296;1063
297;1061
298;1115
299;1170
300;1201
301;1232
302;1259
303;1286
304;1338
305;1390
306;1429
307;1468
308;1524
309;1580
310;1633
311;1687
312;1783
313;1880
314;1946
315;2013
316;2093
317;2173
318;2226
319;2279
320;2319
321;2360
322;2402
323;2444
324;2485
325;2526
326;2582
327;2639
328;2671
329;2703
330;2734
331;2765
332;2805
333;2846
334;2899
335;2952
336;2974
337;2996
338;3018
339;3041
340;3109
341;3178
342;3241
343;3305
344;3387
345;3469
346;3525
347;3582
348;3615
349;3649
350;3704
351;3760
352;3744
353;3729
354;3750
355;3771
356;3754
357;3737
358;3697
359;3657
360;3654
361;3651
362;3614
363;3578
364;3491
365;3405
366;3392
367;3380
368;3345
369;3311
370;3257
371;3203
372;3193
373;3183
374;3121
375;3059
376;3061
377;3063
378;3001
379;2939
380;2954
381;2970
382;2958
383;2947
384;2941
385;2936
386;2892
387;2848
388;2822
389;2797
390;2810
391;2823
392;2819
393;2816
394;2754
395;2692
396;2695
397;2699
398;2622
399;2546
400;2520
401;2495
402;2462
403;2430
404;2403
405;2377
406;2367
407;2357
408;2287
409;2218
410;2184
411;2151
412;2146
413;2142
414;2114
415;2086
416;2066
417;2046
418;1995
419;1945
420;1986
421;2027
422;2003
423;1980
424;1932
425;1884
426;1869
427;1854
428;1820
429;1787
430;1782
431;1778
432;1758
433;1738
434;1738
435;1738
436;1731
437;1725
438;1696
439;1667
440;1656
441;1645
442;1670
443;1696
444;1689
445;1683
446;1660
447;1638
448;1636
449;1634
450;1642
451;1651
452;1660
453;1669
454;1660
455;1651
456;1629
457;1607
458;1600
459;1594
460;1628
461;1663
462;1660
463;1658
464;1680
465;1703
466;1656
467;1609
468;1592
469;1576
470;1582
471;1589
472;1599
473;1609
474;1595
475;1581
476;1579
477;1578
478;1591
479;1605
480;1607
481;1610
482;1604
483;1598
484;1577
485;1556
486;1568
487;1581
488;1584
489;1587
490;1552
491;1518
492;1540
493;1563
494;1596
495;1629
496;1614
497;1600
498;1610
499;1620
500;1616
501;1612
502;1644
503;1676
504;1641
505;1607
506;1620
507;1634
508;1640
509;1647
510;1669
511;1692
512;1708
513;1725
514;1728
515;1732
516;1747
517;1762
518;1788
519;1814
520;1809
521;1805
522;1789
523;1774
524;1796
525;1818
526;1874
527;1931
528;1912
529;1894
530;1919
531;1944
532;1962
533;1980
534;2017
535;2055
536;2086
537;2117
538;2121
539;2126
540;2128
541;2131
542;2189
543;2248
544;2258
545;2269
546;2264
547;2259
548;2318
549;2377
550;2379
551;2382
552;2422
553;2462
554;2440
555;2419
556;2513
557;2608
558;2599
559;2590
560;2619
561;2648
562;2681
563;2714
564;2752
565;2790
566;2783
567;2777
568;2836
569;2896
570;2906
571;2917
572;2950
573;2983
574;3028
575;3074
576;3061
577;3049
578;3050
579;3052
580;3072
581;3092
582;3127
583;3163
584;3177
585;3191
586;3216
587;3241
588;3303
589;3365
590;3338
591;3311
592;3335
593;3360
594;3350
595;3340
596;3344
597;3349
598;3386
599;3424
600;3465
601;3507
602;3563
603;3620
604;3670
605;3720
606;3722
607;3724
608;3759
609;3795
610;3834
611;3873
612;3920
613;3968
614;3936
615;3904
616;3963
617;4022
618;3973
619;3924
620;3900
621;3877
622;3780
623;3684
624;3622
625;3560
626;3536
627;3513
628;3433
629;3354
630;3335
631;3316
632;3207
633;3098
634;3068
635;3039
636;2973
637;2908
638;2909
639;2910
640;2863
641;2817
642;2801
643;2786
644;2699
645;2613
646;2576
647;2539
648;2466
649;2393
650;2336
651;2280
652;2177
653;2075
654;1994
655;1913
656;1842
657;1771
658;1683
659;1596
660;1507
661;1418
662;1382
663;1347
664;1292
665;1237
666;1205
667;1174
668;1151
669;1128
670;1077
671;1026
672;1006
673;986
674;995
675;1004
676;976
677;948
678;954
679;961
680;937
681;913
682;902
683;891
684;893
685;895
686;886
687;877
688;878
689;879
690;880
691;881
692;875
693;870
694;875
695;881
696;860
697;840
698;849
699;859
700;872
701;886
702;863
703;840
704;841
705;842
706;856
707;871
708;868
709;866
710;898
711;930
712;932
713;935
714;944
715;953
716;1011
717;1070
718;1095
719;1121
720;1131
721;1141
722;1183
723;1225
724;1260
725;1296
726;1370
727;1445
728;1516
729;1587
730;1676
731;1765
732;1862
733;1960
734;2023
735;2086
736;2209
737;2333
738;2434
739;2535
740;2644
741;2754
742;2809
743;2865
744;2884
745;2903
746;2981
747;3059
748;3082
749;3105
750;3148
751;3192
752;3163
753;3134
754;3189
755;3245
756;3362
757;3480
758;3525
759;3571
760;3483
761;3396
762;3302
763;3209
764;3105
765;3001
766;2894
767;2788
768;2703
769;2619
770;2599
771;2579
772;2502
773;2426
774;2388
775;2350
776;2275
777;2200
778;2095
779;1991
780;1840
781;1689
782;1568
783;1447
784;1378
785;1310
786;1256
787;1203
788;1112
789;1021
790;1008
791;995
792;995
793;995
794;989
795;984
796;972
797;961
798;961
799;962
800;924
801;886
802;892
803;899
804;913
805;928
806;917
807;906
808;927
809;948
810;956
811;964
812;1007
813;1050
814;1050
815;1050
816;1075
817;1101
818;1168
819;1235
820;1294
821;1354
822;1401
823;1448
824;1521
825;1594
826;1708
827;1822
828;1914
829;2007
830;2171
831;2335
832;2473
833;2612
834;2775
835;2939
836;3029
837;3120
838;3329
839;3538
840;3559
841;3580
842;3582
843;3584
844;3544
845;3505
846;3611
847;3717
848;3810
849;3904
850;3950
851;3997
852;3869
853;3742
854;3543
855;3345
856;3232
857;3120
858;2988
859;2857
860;2814
861;2772
862;2662
863;2553
864;2407
865;2262
866;2096
867;1931
868;1740
869;1550
870;1431
871;1312
872;1204
873;1097
874;1073
875;1050
876;1025
877;1001
878;943
879;886
880;878
881;871
882;887
883;904
884;903
885;902
886;933
887;964
888;938
889;913
890;917
891;921
892;978
893;1035
894;1033
895;1032
896;1058
897;1084
898;1124
899;1165
900;1228
901;1292
902;1367
903;1443
904;1539
905;1636
906;1788
907;1940
908;2033
909;2126
910;2316
911;2506
912;2636
913;2766
914;2869
915;2972
916;2972
917;2972
918;2972
