# Strom: 4.04 A
# Magnetfeld: -407 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
708;255
709;263
710;258
711;253
712;259
713;265
714;267
715;269
716;273
717;278
718;276
719;274
720;277
721;280
722;292
723;305
724;317
725;329
726;321
727;313
728;307
729;302
730;295
731;289
732;297
733;305
734;303
735;302
736;289
737;276
738;263
739;251
740;261
741;271
742;282
743;293
744;284
745;276
746;284
747;293
748;293
749;293
750;311
751;329
752;321
753;314
754;318
755;322
756;325
757;329
758;332
759;336
760;327
761;318
762;332
763;347
764;341
765;336
766;360
767;385
768;420
769;455
770;477
771;500
772;566
773;633
774;690
775;748
776;773
777;799
778;792
779;786
780;774
781;762
782;705
783;649
784;617
785;586
786;514
787;442
788;416
789;391
790;362
791;333
792;316
793;300
794;291
795;283
796;280
797;278
798;276
799;274
800;259
801;245
802;245
803;245
804;237
805;229
806;225
807;222
808;242
809;262
810;247
811;233
812;233
813;234
814;234
815;234
816;245
817;256
818;256
819;256
820;256
821;256
822;253
823;251
824;266
825;282
826;288
827;294
828;309
829;325
830;296
831;267
832;279
833;291
834;293
835;296
836;290
837;285
838;279
839;274
840;277
841;280
842;283
843;287
844;309
845;331
846;339
847;347
848;338
849;329
850;332
851;336
852;337
853;338
854;348
855;358
856;411
857;464
858;513
859;562
860;604
861;646
862;709
863;773
864;806
865;840
866;841
867;842
868;774
869;706
870;630
871;555
872;504
873;453
874;424
875;395
876;351
877;307
878;295
879;283
880;278
881;273
882;283
883;293
884;273
885;254
886;251
887;249
888;255
889;262
890;258
891;254
892;240
893;227
894;225
895;223
896;235
897;247
898;256
899;265
900;265
901;265
902;267
903;269
904;272
905;276
906;277
907;278
908;274
909;271
910;273
911;276
912;251
913;227
914;251
915;276
916;279
917;283
918;283
