# Strom: 1.18 A
# Magnetfeld: -131 mT
# Schnitt bei (722,485)
# Mittelung: 1 Pixel
# Magnetfeldsensor kalibriertPixel ; Red Value
313;924
314;937
315;950
316;986
317;1023
318;1069
319;1115
320;1122
321;1130
322;1198
323;1266
324;1314
325;1363
326;1416
327;1470
328;1555
329;1641
330;1731
331;1822
332;1915
333;2009
334;2134
335;2260
336;2328
337;2397
338;2518
339;2639
340;2781
341;2923
342;3015
343;3107
344;3264
345;3422
346;3431
347;3440
348;3543
349;3646
350;3737
351;3828
352;3895
353;3962
354;4028
355;4095
356;4095
357;4095
358;4095
359;4095
360;4095
361;4095
362;4095
363;4095
364;4095
365;4095
366;4095
367;4095
368;4095
369;4095
370;4095
371;4095
372;4038
373;3982
374;3908
375;3835
376;3782
377;3729
378;3655
379;3582
380;3533
381;3484
382;3432
383;3380
384;3276
385;3172
386;3119
387;3067
388;3004
389;2941
390;2841
391;2741
392;2738
393;2735
394;2639
395;2544
396;2514
397;2484
398;2407
399;2331
400;2257
401;2184
402;2145
403;2106
404;2071
405;2036
406;2010
407;1985
408;1938
409;1891
410;1820
411;1749
412;1720
413;1692
414;1648
415;1605
416;1572
417;1539
418;1527
419;1516
420;1474
421;1432
422;1386
423;1341
424;1357
425;1374
426;1357
427;1341
428;1360
429;1379
430;1297
431;1215
432;1210
433;1206
434;1174
435;1143
436;1154
437;1166
438;1128
439;1090
440;1094
441;1099
442;1115
443;1132
444;1101
445;1070
446;1071
447;1073
448;1076
449;1079
450;1069
451;1059
452;1069
453;1079
454;1084
455;1090
456;1092
457;1094
458;1077
459;1061
460;1053
461;1046
462;1048
463;1050
464;1056
465;1063
466;1024
467;986
468;978
469;970
470;968
471;966
472;966
473;966
474;960
475;955
476;948
477;942
478;954
479;966
480;979
481;992
482;955
483;919
484;927
485;935
486;949
487;964
488;964
489;964
490;946
491;928
492;952
493;977
494;947
495;917
496;940
497;964
498;970
499;977
500;975
501;973
502;990
503;1008
504;1023
505;1039
506;1043
507;1048
508;1069
509;1090
510;1089
511;1088
512;1071
513;1055
514;1075
515;1095
516;1111
517;1128
518;1124
519;1121
520;1131
521;1141
522;1163
523;1185
524;1195
525;1205
526;1215
527;1226
528;1242
529;1259
530;1286
531;1314
532;1334
533;1354
534;1365
535;1376
536;1379
537;1383
538;1383
539;1383
540;1410
541;1438
542;1478
543;1518
544;1567
545;1616
546;1638
547;1661
548;1701
549;1742
550;1798
551;1854
552;1845
553;1836
554;1892
555;1949
556;1974
557;2000
558;2008
559;2016
560;2013
561;2011
562;2041
563;2071
564;2154
565;2238
566;2231
567;2224
568;2253
569;2282
570;2363
571;2444
572;2447
573;2451
574;2514
575;2577
576;2632
577;2688
578;2751
579;2814
580;2875
581;2937
582;2972
583;3008
584;3075
585;3143
586;3250
587;3358
588;3354
589;3351
590;3453
591;3555
592;3534
593;3513
594;3608
595;3704
596;3736
597;3768
598;3771
599;3775
600;3855
601;3935
602;3957
603;3979
604;3963
605;3948
606;3963
607;3979
608;3941
609;3904
610;3906
611;3908
612;3891
613;3875
614;3825
615;3775
616;3728
617;3682
618;3646
619;3611
620;3507
621;3403
622;3325
623;3247
624;3112
625;2978
626;2921
627;2865
628;2791
629;2717
630;2566
631;2415
632;2358
633;2302
634;2193
635;2084
636;1976
637;1869
638;1771
639;1674
640;1591
641;1509
642;1427
643;1345
644;1315
645;1286
646;1218
647;1150
648;1088
649;1026
650;1009
651;992
652;964
653;937
654;899
655;862
656;861
657;861
658;832
659;804
660;825
661;846
662;791
663;737
664;741
665;746
666;759
667;773
668;757
669;742
670;735
671;728
672;724
673;720
674;727
675;735
676;723
677;711
678;714
679;717
680;729
681;742
682;746
683;751
684;749
685;748
686;749
687;751
688;765
689;780
690;774
691;768
692;761
693;755
694;768
695;782
696;751
697;720
698;745
699;771
700;761
701;751
702;739
703;728
704;753
705;779
706;779
707;779
708;770
709;762
710;803
711;844
712;827
713;811
714;841
715;871
716;888
717;906
718;933
719;961
720;982
721;1004
722;1061
723;1119
724;1116
725;1114
726;1210
727;1306
728;1348
729;1390
730;1412
731;1434
732;1494
733;1554
734;1645
735;1736
736;1860
737;1985
738;2068
739;2151
740;2284
741;2417
742;2589
743;2761
744;2885
745;3010
746;3194
747;3378
748;3556
749;3735
750;3915
751;4095
752;4095
753;4095
754;4095
755;4095
756;4095
757;4095
758;4095
759;4095
760;4070
761;4046
762;3904
763;3762
764;3562
765;3363
766;3100
767;2837
768;2629
769;2422
770;2219
771;2016
772;1825
773;1634
774;1526
775;1418
776;1311
777;1205
778;1144
779;1083
780;1011
781;939
782;897
783;855
784;858
785;861
786;833
787;806
788;775
789;744
790;758
791;773
792;776
793;779
794;779
795;779
796;746
797;713
798;733
799;753
800;724
801;695
802;697
803;699
804;707
805;715
806;721
807;728
808;743
809;759
810;733
811;708
812;748
813;788
814;778
815;768
816;802
817;837
818;855
819;873
820;898
821;924
822;947
823;970
824;1028
825;1086
826;1136
827;1186
828;1266
829;1347
830;1391
831;1436
832;1556
833;1676
834;1780
835;1885
836;2051
837;2217
838;2402
839;2588
840;2768
841;2948
842;3157
843;3367
844;3592
845;3817
846;3956
847;4095
848;4095
849;4095
850;4095
851;4095
852;4007
853;3919
854;3723
855;3527
856;3258
857;2990
858;2704
859;2419
860;2141
861;1864
862;1686
863;1509
864;1356
865;1203
866;1174
867;1146
868;1065
869;984
870;995
871;1006
872;962
873;919
874;879
875;839
876;834
877;830
878;828
879;826
880;829
881;833
882;845
883;857
884;858
885;859
886;855
887;851
888;849
889;848
890;849
891;851
892;853
893;855
894;887
895;919
896;943
897;968
898;990
899;1013
900;1058
901;1103
902;1134
903;1165
904;1246
905;1327
906;1387
907;1447
908;1555
909;1663
910;1770
911;1878
912;2048
913;2218
914;2441
915;2664
916;2903
917;3143
918;3143
