17.699	1.015	28.7	1.015	28.7	0
17.799	1.31	28.9	1.31	28.9	0
17.899	1.61	29.1	1.61	29.1	0
17.999	2.01	29.25	2.01	29.25	0
18.099	2.375	29.45	2.375	29.45	0
18.199	2.94	29.6	2.94	29.6	0
18.299	3.435	29.8	3.435	29.8	0
18.399	4.08	30	4.08	30	0
18.499	4.62	30.15	4.62	30.15	0
18.599	5.36	30.35	5.36	30.35	0
18.699	5.885	30.55	5.885	30.55	0
18.799	6.375	30.7	6.375	30.7	0
18.899	6.525	30.9	6.525	30.9	0
18.999	6.405	31.1	6.405	31.1	0
19.099	6.075	31.25	6.075	31.25	0
19.199	5.51	31.45	5.51	31.45	0
19.299	4.88	31.6	4.88	31.6	0
19.399	4.22	31.8	4.22	31.8	0
19.5	3.465	32	3.465	32	0
19.599	2.84	32.15	2.84	32.15	0
19.699	2.225	32.35	2.225	32.35	0
19.799	1.83	32.5	1.83	32.5	0
19.903	1.45	32.7	1.45	32.7	0
19.999	1.28	32.85	1.28	32.85	0
20.1	1.17	33.1	1.17	33.1	0
20.199	1.2	33.25	1.2	33.25	0
20.299	1.32	33.45	1.32	33.45	0
20.399	1.555	33.6	1.555	33.6	0
20.499	1.86	33.8	1.86	33.8	0
20.599	2.28	33.95	2.28	33.95	0
20.699	2.83	34.15	2.83	34.15	0
20.799	3.375	34.35	3.375	34.35	0
20.899	4.03	34.55	4.03	34.55	0
20.999	4.79	34.7	4.79	34.7	0
21.099	5.61	34.9	5.61	34.9	0
21.199	6.49	35.05	6.49	35.05	0
21.299	7.38	35.25	7.38	35.25	0
21.399	8.2	35.4	8.2	35.4	0
21.499	8.805	35.6	8.805	35.6	0
21.599	9.245	35.8	9.245	35.8	0
21.7	9.305	36	9.305	36	0
21.799	9.105	36.15	9.105	36.15	0
21.899	8.72	36.35	8.72	36.35	0
21.999	7.955	36.5	7.955	36.5	0
22.099	7.135	36.7	7.135	36.7	0
22.199	6.185	36.85	6.185	36.85	0
22.299	5.425	37.05	5.425	37.05	0
22.399	4.45	37.25	4.45	37.25	0
22.499	3.75	37.45	3.75	37.45	0
22.599	3.095	37.6	3.095	37.6	0
22.699	2.975	37.65	2.975	37.65	0
22.799	2.97	37.65	2.97	37.65	0
22.899	2.98	37.65	2.98	37.65	0
22.999	2.975	37.65	2.975	37.65	0
23.099	2.985	37.65	2.985	37.65	0
23.199	2.975	37.65	2.975	37.65	0
23.299	2.99	37.65	2.99	37.65	0
